    time   dayofyr        tmax        tmin         ppt     N2Oflux      NOflux     CH4oxid         NIT     CO2resp
 2002.7500  294    16.06    -0.17     0.00       4.8119       1.9313       4.6239     261.0596    2843.2950
 2002.7500  295    12.06     0.50     0.00       4.4639       1.7973       4.7359     246.4144    2744.0447
 2002.7500  296     5.11    -1.17     0.15      11.2399      10.7207       4.5297     197.6651   16939.9667
 2002.7500  297     0.89    -1.39     0.74       9.3530       0.0000       4.4842     163.0924   15343.3394
 2002.7500  298     1.39     0.50     1.47       1.8221       0.0000       2.6146      80.5986   14384.4700
 2002.7500  299     6.44     1.33     0.00      33.4043       0.0000       3.3765     130.8303   13671.4685
 2002.7500  300     9.56     2.06     0.00      31.1127       0.0000       3.3712     121.0994   13117.3372
 2002.7500  301     4.06     1.83     0.63       1.5648       0.0000       2.3019      71.2531   12474.9184
 2002.7500  302     6.06     3.06     0.08      26.7141       0.0000       3.3509     102.9093   12023.6790
 2002.7500  303     6.44     2.17     1.14      27.1999      24.2763       3.3726     106.2891   12142.0777
 2002.7500  304     3.94    -3.44     0.33      24.2159       0.0000       3.3314      92.5766   11356.0438
 2002.8334  305     0.44    -7.06     0.00      22.9998       0.0000       3.3124      87.4745   11025.4025
 2002.8334  306     4.11    -7.06     0.00       1.2203       0.0000       3.0531      80.0335   10548.0742
 2002.8334  307     3.56    -6.39     0.00       1.0795       0.6098       3.0322      70.1679    9919.1415
 2002.8334  308     6.72    -2.83     0.00       1.0571       0.6820       3.1274      69.6263    9840.7429
 2002.8334  309     7.44    -2.61     0.36       1.0315       0.0000       3.0242      66.7663    9614.1100
 2002.8334  310     6.28    -3.89     0.00       1.0309       0.3908       2.7563      60.1552    9342.1626
 2002.8334  311    13.94    -2.33     0.00       1.0273       0.4325       2.8514      62.8134    9462.3327
 2002.8334  312    21.61    -1.17     0.00       1.0759       0.5068       2.9511      69.2275    9807.7524
 2002.8334  313    17.11     5.56     0.00       1.2314       0.6540       3.0633      81.6856   10484.2830
 2002.8334  314    18.33     6.61     0.00       1.4446       0.8731       3.1621      98.3093   11074.8017
 2002.8334  315     9.22     3.78     0.00       1.3934       0.9533       3.2089      95.1382   10852.7780
 2002.8334  316     6.56    -3.56     0.00       1.1591       0.9159       3.2363      78.6150    9912.9945
 2002.8334  317    16.28    -2.56     0.00      18.7184      16.6756       3.3323      75.9257    9709.9018
 2002.8334  318    16.44    -1.17     0.00      18.2619      16.2677       3.4203      75.1812    9622.8039
 2002.8334  319     8.22     3.17     0.08      20.8688      18.5879       3.4481     282.8142    9676.3378
 2002.8334  320     4.61    -2.17     0.00      18.4457      16.4290       3.4669     245.0274    9045.1682
 2002.8334  321     7.00    -3.61     0.00      16.6667      14.8477       3.5292     218.0201    8562.8712
 2002.8334  322     9.83    -3.56     0.00      15.5731      13.8794       3.6075     202.9052    8265.8374
 2002.8334  323    12.56     2.11     0.00      16.5187      14.7326       3.7297     223.4299    8559.1453
 2002.8334  324    11.50     2.61     0.00      16.8651      15.0548       3.8177     234.4146    8687.2971
 2002.8334  325    16.22     2.28     0.00      17.1904      15.3653       3.9107     246.0330    8819.7321
 2002.8334  326     7.61    -4.33     0.00      14.4113      12.9029       3.9222     201.9325    8064.0018
 2002.8334  327     9.67    -4.39     0.00      12.6948      11.3947       3.9938     180.0763    7646.0451
 2002.8334  328    10.89     0.72     0.00      12.9427      11.6537       4.1102     189.5097    7759.9621
 2002.8334  329     1.56   -10.44     0.00       9.4281       8.5086       4.0495     132.7213    6689.2827
 2002.8334  330    -1.94   -10.00     0.05       8.7063       0.0000       4.0775     125.3887    6496.5361
 2002.8334  331    -1.94   -10.11     0.00       7.0442       6.3601       4.0213     124.8192    5836.5899
 2002.8334  332     1.06    -8.06     0.00       6.2861       5.6898       4.0708     124.2357    5559.8390
 2002.8334  333     9.67    -8.28     0.00       5.7906       5.2667       4.1510     123.6601    5402.4196
 2002.8334  334    12.61    -7.50     0.00       5.4265       4.9635       4.2336     123.0905    5316.5030
 2002.9166  335     0.83    -8.11     0.00       4.4190       4.0565       4.2438     125.1580    4863.9488
 2002.9166  336    13.39    -3.67     0.00       4.5123       4.1711       4.3748     124.5903    5040.5878
 2002.9166  337     4.94    -8.78     0.00       3.7327       3.4716       4.3727     124.0285    4706.4111
 2002.9166  338    -2.61    -8.78     0.00       3.0872       2.8806       4.3756     123.4750    4413.5234
 2002.9166  339    -1.89    -9.11     0.00       2.6055       2.4402       4.3919     122.9288    4185.3696
 2002.9166  340     0.00   -10.67     0.00       2.1569       2.0297       4.4065     122.3895    3939.6602
 2002.9166  341    10.72    -7.61     0.00       2.0744       1.9711       4.5163     121.8545    3969.0456
 2002.9166  342    10.78    -6.06     0.00       1.9795       1.9010       4.6036     121.3219    3998.8387
 2002.9166  343     1.89    -9.94     0.00       1.5697       1.5177       4.5908     120.7947    3725.1252
 2002.9166  344     7.06    -9.39     0.00       1.4433       1.4100       4.6550     120.2728    3593.9103
 2002.9166  345     6.94    -1.22     0.00       1.6191       1.5968       4.7874     119.7513    3821.0055
 2002.9166  346     5.17     1.33     0.00       1.8202       1.8069       4.8595     119.2288    4037.1096
 2002.9166  347     7.11    -4.22     0.00       1.6780       1.6840       4.8731     118.7090    3899.8508
 2002.9166  348    10.33    -4.44     0.00       1.5934       1.6211       4.9421     118.1937    3819.8885
 2002.9166  349    13.44    -3.22     0.00       1.5870       1.6375       5.0278     117.6817    3822.6515
 2002.9166  350    17.89    -2.67     0.00       1.6079       1.6834       5.1125     117.1725    3856.3350
 2002.9166  351    13.22     0.89     0.00       1.7081       1.8150       5.2138     116.6650    3980.3040
 2002.9166  352     9.39     1.44     0.05       1.7667       1.8686       5.2076     116.1566    4058.0645
 2002.9166  353     6.56    -2.06     0.00       1.6079       1.7186       5.2157     115.6526    3890.9200
 2002.9166  354     8.56    -2.33     0.00       1.5079       1.6326       5.2676     115.1539    3784.5814
 2002.9166  355     6.50    -7.61     0.00       1.3759       1.5075       5.2479     114.6617    3461.1067
 2002.9166  356     0.89    -8.39     0.00       1.3701       1.5108       5.2408     114.1748    3186.9313
 2002.9166  357     2.89    -8.67     0.00       1.3643       1.5169       5.2595     113.6922    2992.2399
 2002.9166  358    -2.11    -8.22     0.00       1.3586       1.5154       5.2593     113.2130    2827.8157
 2002.9166  359    -3.44   -12.83     0.00       1.3529       1.5131       5.2045     112.7381    2544.1352
 2002.9166  360     1.17   -12.22     0.00       1.3472       1.5165       5.2253     112.2669    2388.4815
 2002.9166  361     6.67    -8.61     0.00       1.3416       1.5279       5.3087     111.7985    2391.5382
 2002.9166  362     6.06    -2.78     0.00       1.3360       1.5363       5.4135     111.3316    2537.2612
 2002.9166  363    14.56    -2.11     0.00       1.3304       1.5520       5.5039     110.8665    2694.8723
 2002.9166  364    11.17    -2.50     0.00       1.3248       1.5680       5.5556     110.4031    2777.8786
 2002.9166  365    10.22    -6.28     0.00       1.3193       1.5846       5.5648     109.9429    2734.5479
 2003.0000    1     7.50    -6.22     0.00       1.3381       1.6241       5.5918     111.5068    2710.6479
 2003.0000    2     1.44    -5.28     0.00       1.3325       1.6126       5.5848     111.0426    2694.5773
 2003.0000    3     2.06    -9.44     0.00       1.3270       1.6017       5.5334     110.5811    2586.6115
 2003.0000    4     7.56    -9.67     0.00       1.3215       1.5913       5.5294     110.1220    2518.6938
 2003.0000    5    10.94    -1.33     0.00       1.3160       1.5813       5.6237     109.6639    2661.4696
 2003.0000    6     4.50    -2.83     0.00       1.3105       1.5716       5.6061     109.2070    2711.5622
 2003.0000    7    -0.17    -4.83     0.00       1.3050       1.5624       5.5783     108.7527    2685.9906
 2003.0000    8    17.44    -3.61     0.00       1.2996       1.5535       5.6317     108.2998    2778.3999
 2003.0000    9    19.78     1.28     0.00       1.2942       1.5449       5.7045     107.8475    2987.0260
 2003.0000   10     4.44    -7.72     0.00       1.2888       1.5363       5.5867     107.3968    2850.1391
 2003.0000   11    -2.44   -13.50     0.00       1.2834       1.5282       5.4955     106.9508    2590.3499
 2003.0000   12     1.94   -13.56     0.00       1.2781       1.5203       5.4803     106.5078    2412.1040
 2003.0000   13     8.44   -11.44     0.00       1.2728       1.5126       5.5018     106.0671    2339.1217
 2003.0000   14     1.44   -11.44     0.00       1.2675       1.5051       5.4776     105.6288    2244.6686
 2003.0000   15    -2.72   -11.89     0.00       1.2623       1.4978       5.4529     105.1930    2141.1639
 2003.0000   16    -3.61   -10.00     0.76       1.2569       0.0000       5.5280     104.7400    2231.3818
 2003.0000   17    -4.94   -20.11     0.00       1.2517       0.0000       5.5083     104.3073    2265.3681
 2003.0000   18    -4.28   -20.83     0.00       1.2465       0.0000       5.5031     103.8761    2292.8669
 2003.0000   19    -5.50   -12.17     0.00       1.2414       0.0000       5.5108     103.4466    2339.1910
 2003.0000   20     6.78    -9.61     0.00       1.2362       0.0000       5.5345     103.0184    2426.3887
 2003.0000   21    -1.33   -11.33     0.00       1.2311       0.0000       5.5179     102.5917    2462.4628
 2003.0000   22    -8.22   -12.06     0.13       1.2260       0.0000       5.5010     102.1669    2467.0096
 2003.0000   23   -10.83   -24.83     0.00       1.2209       0.0000       5.4661     101.7442    2417.0429
 2003.0000   24   -13.06   -24.78     0.00       1.2159       0.0000       5.4498     101.3235    2369.7828
 2003.0000   25    -4.83   -13.39     0.00       1.2109       0.0000       5.4739     100.9045    2397.2319
 2003.0000   26     0.17   -14.39     0.00       1.2058       0.0000       5.4777     100.4870    2430.6400
 2003.0000   27    -9.06   -11.89     0.00       1.2009       0.0000       5.4628     100.0713    2432.8572
 2003.0000   28     2.61    -9.17     0.00       1.1959       0.0000       5.4840      99.6571    2485.7542
 2003.0000   29     1.78    -4.33     0.15       1.1909       0.0000       5.4919      99.2444    2542.9875
 2003.0000   30    -0.61    -7.17     0.00       1.1860       0.0000       5.4831      98.8333    2570.2554
 2003.0000   31     7.11    -5.67     0.13       1.1811       0.0000       5.3966      98.4227    2607.8507
 2003.0834   32     4.50    -2.06     0.00       1.1983       0.0000       5.2198      99.8598    2914.5798
 2003.0834   33    12.06    -0.89     0.00       1.2485       1.1991       4.9022      99.4316    3155.7652
 2003.0834   34    12.11     0.61     0.00       1.1880       1.1528       4.9970      99.0026    3395.9499
 2003.0834   35     0.67   -10.72     0.38       1.1829       0.0000       4.9201      98.5767    3254.3656
 2003.0834   36    -3.89   -11.22     0.00       1.1779       0.0000       4.8996      98.1550    3157.7790
 2003.0834   37     0.33    -8.22     0.00       1.1728       0.0000       4.9027      97.7355    3140.4218
 2003.0834   38    -7.50   -19.44     0.00       1.1678       0.0000       4.8607      97.3191    2999.9346
 2003.0834   39    -2.11   -19.17     0.00       1.1629       0.0000       4.8584      96.9051    2942.2909
 2003.0834   40     3.44    -9.39     0.00       1.1822       0.0000       4.7624      96.4922    2986.6749
 2003.0834   41    -2.56    -8.39     0.13       1.1530       0.0000       4.7514      96.0813    2986.4523
 2003.0834   42    -5.22   -11.11     0.00       1.1481       0.0000       4.7367      95.6726    2950.5214
 2003.0834   43     7.61    -9.94     0.00       1.1643       1.0941       4.6845      95.2662    2884.6684
 2003.0834   44     7.61    -8.94     0.00       1.1383       1.0796       4.7559      94.8619    2872.1192
 2003.0834   45    10.11    -4.83     0.10       1.1335       1.3448       4.7990      94.4584    3011.0624
 2003.0834   46     4.56    -5.33     1.98       1.1286       0.0000       4.7860      94.0459    3034.8018
 2003.0834   47    -5.39   -15.61     0.08       1.1238       0.0000       4.7572      93.6466    2961.8955
